@relation 'FeatureSet data'

@attribute class {+,-}
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$SumFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$MeanFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$VarianceFeature numeric

@data
?,669949,147.663434,299.096795
?,625627,146.757448,218.026091
?,656221,144.733348,185.930425
?,685541,144.659422,199.503653
?,869315,176.331643,373.150084
?,908174,174.716045,427.352873
?,834349,166.569974,504.807453
?,688109,146.655797,319.921363
?,1432146,146.062825,320.131916
?,663990,144.439852,189.930944
?,1364372,147.97961,274.501808
?,798173,168.997036,426.004227
?,759529,139.619301,296.18433
?,685424,144.66526,199.384231
?,632143,146.465014,222.738289
?,834999,134.373833,457.40135
?,771738,150.583024,283.83527
?,841463,179.799786,359.292028
?,647105,148.828197,278.157042
?,622006,155.346154,283.03628
?,879707,177.360282,453.465049
?,706470,148.200126,306.390071
?,653187,148.5191,283.75299
?,744309,169.199591,382.839645
?,692429,144.376355,204.093364
?,744062,169.220378,382.063115
?,582155,153.198684,210.091865
?,718993,158.858374,245.011319
?,821866,166.437019,316.088498
?,685973,149.254352,285.398839
?,1415439,146.586475,306.246897
?,701054,148.496929,300.024196
?,666414,145.473477,185.669875
?,1548157,161.350391,453.13821
?,798194,148.75028,343.936882
?,625244,155.147395,287.662062
?,704750,148.305976,303.748918
?,634517,146.370704,223.943535
?,650351,146.080638,176.652
?,633172,154.696311,297.089324
?,669714,145.33724,187.794645
?,647257,150.524884,185.296194
?,743308,169.279891,379.917315
?,680949,161.400569,245.15577
?,1553778,161.130146,460.911395
?,1560144,160.889347,469.178864
?,620973,155.398649,282.092604
?,1364993,151.86838,261.020062
?,729202,146.868479,338.29394
?,740600,152.386831,235.106968
?,769736,159.762557,327.122766
?,776126,166.801204,466.167909
?,743936,169.230209,381.724921
?,578369,151.484809,246.710406
?,800924,157.476209,381.270525
?,693863,148.865694,292.73346
?,778076,138.447687,328.950635
?,794158,157.852912,371.554902
?,740243,169.469551,374.425452
?,1372302,147.765909,279.053315
?,685308,144.671311,199.252794
?,712448,143.436279,222.592344
?,815080,156.68589,401.421793
?,790116,149.332073,324.270614
?,765893,159.295549,339.301649
?,581149,153.256593,208.674053
?,751672,151.791599,249.782858
?,830971,146.349243,425.816532
?,682435,144.79843,196.942807
?,780836,170.079721,393.673382
?,627589,146.667212,219.511012
?,677714,152.021983,262.517354
?,646596,148.848066,277.980595
?,859161,164.432727,376.705322
?,783988,149.75893,310.214706
?,638004,145.397448,177.124881
?,740788,158.051632,335.154397
?,1374243,147.720413,279.91462
?,739226,152.449165,233.827087
?,777966,170.270519,387.626453
?,689425,149.097102,288.053515
?,816254,156.610514,403.637947
?,879949,177.337565,454.56593
?,651692,146.021062,177.720309
?,725657,147.102574,331.861739
?,645536,145.949808,229.222265
?,618050,145.32095,170.915076
?,662034,145.662046,182.385322
?,787647,158.735792,354.815687
?,841018,166.045015,524.729016
?,791964,149.201959,328.605521
?,821330,147.033656,403.550881
?,698669,148.621357,297.431918
?,869790,178.053224,424.889468
?,743491,152.229934,239.013472
?,634150,146.38735,223.682297
?,680387,151.872098,265.970911
?,748921,168.827998,396.487883
?,772502,159.607851,331.242344
?,619579,155.477792,280.541236
?,665343,145.525591,184.612559
?,723308,141.797295,238.030275
?,910897,174.501341,436.71412
?,671901,145.244488,189.352753
?,633005,145.585327,174.682619
?,543673,151.020278,255.751464
?,713758,147.806585,314.854049
?,703168,143.88541,213.375733
?,696158,146.220962,328.815451
?,1358743,148.124169,271.628388
?,688205,151.486903,273.675687
?,1574732,160.261755,493.270104
?,792481,158.432827,363.935199
?,819624,156.416794,408.674503
?,693501,151.188358,280.693253
?,812482,147.697146,380.454808
?,770388,138.933814,315.417877
?,760005,151.304997,262.987803
?,769584,150.721504,279.676392
?,1559001,160.937442,467.400381
?,835310,134.359016,457.640714
?,689294,144.50608,201.967357
?,1541165,161.615457,443.983732
?,1365900,147.936749,275.441623
?,730358,152.890517,223.791822
?,697734,146.122304,331.220481
?,883416,175.944234,384.893304
?,713419,142.313784,226.379772
?,1451971,145.400661,338.75653
?,633258,145.576552,174.769834
?,710296,143.552142,219.886709
?,848783,165.454776,546.127902
?,649878,153.817278,314.784313
?,760589,151.270684,263.929302
?,668362,145.390907,187.021005
?,739069,169.550126,371.94603
?,1441689,145.742924,329.165024
?,1557157,161.013029,464.608103
?,828687,146.514675,420.340015
?,821966,156.2673,413.128004
?,681274,147.048133,311.511716
?,720193,147.429478,323.798312
?,618319,149.859186,268.942348
?,652088,153.6856,317.900658
?,1426882,146.226891,315.810153
?,768495,167.428105,442.729522
?,627543,155.025445,289.992187
?,649910,150.407313,187.536835
?,729310,158.476749,252.841124
?,689075,151.445055,274.51039
?,1573056,160.335949,490.327901
?,788185,158.174794,363.708301
?,860936,178.617427,403.385461
?,1573513,160.317168,491.057026
?,645855,146.220285,175.177686
?,743615,152.224156,239.127672
?,738128,158.09124,261.962539
?,1548385,161.340523,453.511794
?,1370401,151.744104,263.382461
?,760728,168.0053,423.110199
?,854675,178.952052,390.592674
?,849795,165.361938,550.174542
?,672859,145.200475,190.164204
?,790937,169.438089,413.511272
?,660868,162.976079,276.105249
?,724380,158.681271,248.086601
?,1369797,151.761245,262.992851
?,642407,146.067985,227.775909
?,544187,150.995283,256.033561
?,773759,158.915383,346.955451
?,808411,147.979315,371.309166
?,681144,144.862612,195.591842
?,741463,157.993394,337.400851
?,763181,160.130298,317.267174
?,678920,151.951656,264.192872
?,747343,140.372464,275.435357
?,741118,158.020896,336.417563
?,676436,147.307491,306.336271
?,657391,145.408317,238.25271
?,1365862,151.846804,261.423493
?,811595,156.890586,395.870857
?,654888,145.919786,178.949214
?,833254,166.6508,501.968453
?,781080,158.530546,355.800478
?,803415,157.347239,384.233368
?,648197,145.826097,231.253054
?,583254,151.298054,248.275178
?,692031,143.30731,207.516974
?,776108,138.56597,325.872835
?,851666,179.147244,383.453593
?,632766,146.439713,223.062163
?,814084,166.854683,303.265677
?,766129,150.931639,273.696016
?,578584,153.389183,206.065945
?,821229,147.041898,403.243588
?,724069,141.751958,239.21338
?,1359085,148.113012,271.921723
?,830788,166.791407,498.105677
?,1551240,161.234799,457.101517
?,1525497,162.166153,426.467075
?,1530191,161.993542,432.300541
?,678032,147.238219,307.291849
?,747236,140.378734,275.277804
?,1388007,147.346815,288.440382
?,756617,139.803585,290.992092
?,688683,146.621886,320.686216
?,1546068,161.435523,450.080873
?,730888,146.764659,341.114316
?,649148,144.996203,182.422461
?,1443426,145.682883,330.915879
?,907935,174.737298,426.343101
?,775246,150.358029,290.603895
?,759711,168.077655,420.781975
?,788476,158.67901,356.723635
?,815738,167.916427,457.560237
?,737982,169.612043,370.138191
?,649557,145.77132,231.976201
?,821730,156.281856,412.721759
?,580256,153.304095,207.687364
?,684752,149.313563,284.310381
?,642888,154.243762,304.652349
?,868921,178.130586,421.204391
?,817833,167.760615,463.217817
?,1440603,145.78051,328.077414
?,688831,151.458004,274.247851
?,1423727,146.338473,312.475371
?,854935,164.695627,367.753197
?,831461,155.646013,432.767199
?,647524,153.952449,311.896906
?,820342,156.374762,409.83131
?,658874,163.087624,273.490216
?,1449488,145.487102,336.226771
?,626673,155.078693,288.782915
?,698265,144.120743,208.665228
?,1569913,160.473577,485.013793
?,1544835,161.492264,447.739564
?,784470,169.872239,399.566086
?,732916,158.571181,319.208847
?,1545170,161.476643,448.420467
?,770994,159.692212,328.969262
?,689957,146.549915,322.177028
?,562656,150.362373,260.035986
?,702005,143.941973,212.238429
?,716395,143.25035,226.345712
?,744940,152.152778,240.889831
?,691950,148.966631,290.66706
?,651489,145.681798,233.496801
?,1361099,148.058196,273.095503
?,755111,168.401204,410.196126
?,870955,176.199676,378.868863
?,739293,158.036127,263.219776
?,646876,145.071989,181.548652
?,834736,180.132931,349.029164
?,636418,145.466971,175.960443
?,737390,146.336575,353.044297
?,851923,179.125946,384.401169
?,1569217,160.500869,484.070401
?,1451640,145.411199,338.475759
?,638415,154.467699,300.615425
?,660014,153.206592,329.016051
?,1559911,160.898504,468.867766
?,808514,147.971083,371.611465
?,751437,160.563462,309.821148
?,688577,146.630537,320.402978
?,661388,153.134522,330.349431
?,654911,153.159729,240.019159
?,701409,142.882257,215.2669
?,1423069,146.361103,311.825259
?,640214,146.16758,226.212605
?,933104,173.149749,488.355633
?,845332,165.718879,536.383308
?,815558,166.814891,303.92788
?,722610,147.291072,327.014546
?,791434,158.002396,367.809499
?,769790,138.97635,314.0816
?,879091,177.414934,450.875433
?,595151,152.563702,222.516774
?,835054,166.511266,507.086381
?,838284,179.927882,356.297932
?,823847,167.312551,479.114764
?,769345,159.119959,343.01912
?,665101,145.536324,184.422953
?,821274,156.314046,411.654259
?,1528712,162.042824,430.775649
?,815214,167.946848,456.712196
?,841498,166.00868,526.008607
?,843024,165.331241,348.369857
?,916294,174.233504,446.597424
?,735497,158.375754,325.868471
?,1431257,146.091354,319.385794
?,822269,146.964969,405.867561
?,801741,148.470556,354.364015
?,669017,147.718481,297.859996
?,663206,162.789887,282.332468
?,829615,166.890968,494.102798
?,602954,145.81717,165.204108
?,783458,158.402345,358.970138
?,620208,155.440602,281.321991
?,766273,159.973486,320.986351
?,715978,159.03554,240.190694
?,655019,145.916462,178.958929
?,759432,168.090305,420.40185
?,585020,151.20703,249.703508
?,829632,146.44872,422.433855
?,627168,155.047713,289.536546
?,693152,148.904834,291.873408
?,625773,155.12469,288.033791
?,680251,151.875642,265.974036
?,798161,158.051683,376.023274
?,647484,148.812687,278.347205
?,651361,145.685753,233.479079
?,844341,165.784606,534.401161
?,619706,155.470647,280.674295
?,830123,166.057812,326.147317
?,677645,147.250109,307.247365
?,679323,147.167028,308.708174
?,835659,166.465936,508.655743
?,682734,151.752389,268.373091
?,740025,140.823026,263.1217
?,688089,151.494716,273.458572
?,715212,159.077402,239.052072
?,848193,165.501073,544.310157
?,598115,145.988528,162.386343
?,671603,147.572621,300.878187
?,589471,152.831475,217.842961
?,639576,146.1888,226.060826
?,1399158,147.032156,295.648151
?,1568440,160.536336,482.645061
?,708910,143.62034,218.482374
?,796128,158.181601,372.111291
?,786142,158.816566,352.805302
?,1366823,147.90856,276.127677
?,827186,167.07453,487.254848
?,837470,166.329692,513.654094
?,717284,142.120864,230.46458
?,669593,147.68262,298.728059
?,812305,156.845916,397.153156
?,755891,151.541901,256.671795
?,640393,150.822657,179.716245
?,667611,147.799646,296.130576
?,688455,144.542305,201.340241
?,834100,165.82505,333.31876
?,747069,168.981905,390.726369
?,629469,151.241951,172.756875
?,820303,167.579775,469.53915
?,1387778,147.353791,288.271123
?,620001,151.589487,167.012411
?,663965,145.574435,184.010302
?,1570353,160.452948,485.85991
?,805871,157.212446,387.571053
?,638163,154.481481,300.364003
?,766758,159.941176,321.981934
?,1426655,146.2336,315.655215
?,725381,141.675977,241.164572
?,1437980,145.869345,325.506312
?,773769,159.54,332.872497
?,586930,151.11483,251.023123
?,620264,145.226879,172.437741
?,1449157,145.497691,335.951596
?,727369,158.571833,250.327754
?,841493,165.420287,345.63693
?,661959,153.0895,331.780329
?,687374,144.588557,200.568318
?,843591,179.678594,363.556455
?,1396506,147.109028,293.87528
?,672788,144.127678,193.73257
?,647003,150.605912,270.963867
?,823602,167.33076,478.470133
?,673338,145.178525,190.565922
?,549234,150.805601,257.542534
?,835214,165.74995,336.167713
?,799550,157.951403,379.427395
?,783344,158.990055,347.733356
?,622125,155.337079,283.295441
?,758401,168.159867,418.250995
?,905399,174.922527,418.816992
?,640632,154.369157,302.015534
?,784212,149.74451,310.640977
?,687445,149.185113,286.569372
?,764629,151.022911,271.074149
?,695681,146.243641,328.447565
?,638257,145.388838,177.209673
?,586153,151.148272,250.627739
?,759937,139.591661,297.018053
?,647647,153.945092,312.050479
?,763353,139.374292,303.223283
?,635012,146.34985,224.230735
?,848416,165.093598,354.148692
?,1570025,160.468622,485.204372
?,816015,156.62476,403.259245
?,706122,148.220403,305.927898
?,617099,147.103456,213.21104
?,770514,159.065648,343.994863
?,715587,143.289347,225.575184
?,1414308,146.62119,305.376861
?,593756,152.636504,221.081516
?,646632,150.624738,270.624989
?,822055,146.97926,405.439842
?,771845,150.574522,284.150445
?,700604,144.009044,210.8963
?,870703,176.219996,378.001187
?,701284,148.482744,300.372161
?,651733,145.671211,233.647072
?,643368,154.21093,305.492779
?,646847,148.837322,278.103564
?,644765,154.139374,306.866988
?,755784,151.550832,256.325284
?,739916,140.829083,262.978967
?,631048,149.537441,268.545884
?,752027,151.771342,250.312864
?,1366749,151.827261,261.788067
?,1545069,161.482964,448.085003
?,772537,138.795724,319.353232
?,694654,146.304549,327.087765
?,720402,159.310482,298.77905
?,1421699,146.400886,310.895196
?,545331,150.935787,256.875721
?,658605,145.773572,181.171876
?,684560,146.86977,315.018874
?,664048,152.654713,251.214389
?,677782,147.247882,307.203426
?,868649,178.147867,420.647054
?,730485,152.885098,223.885267
?,693768,151.180649,280.731744
?,846803,179.445433,372.534485
?,648451,148.761413,279.301485
?,718459,153.451303,211.975517
?,773522,159.554868,332.471097
?,593624,152.64181,221.028817
?,618978,149.837328,269.143991
?,695305,148.791997,294.187462
?,679209,144.944302,194.216961
?,1436203,145.92593,324.007012
?,660730,153.159481,330.160509
?,661250,153.138027,330.372883
?,810846,156.927811,395.084025
?,1560822,160.859734,470.317264
?,844991,133.701108,476.675802
?,768978,167.387462,444.258288
?,933343,173.129846,489.244361
?,642775,146.052034,227.994337
?,822028,167.453249,473.916977
?,812641,168.109433,451.917051
?,1527568,162.093379,428.795482
?,1578095,160.115158,498.984911
?,832147,155.599663,434.202708
?,772284,150.54269,285.236723
?,776509,138.538626,326.702514
?,684908,143.616691,202.204973
?,1358033,148.143668,271.211411
?,784479,158.352644,359.988882
?,770733,159.70431,328.676694
?,723493,159.114361,304.588766
?,725604,141.664194,241.428317
?,769887,138.968773,314.34295
?,689162,143.426015,205.64924
?,1568989,160.510384,483.719531
?,807360,148.05795,368.596421
?,682361,151.770685,268.030384
?,574678,153.616145,201.079889
?,915102,174.33835,441.623302
?,686889,144.608211,200.264873
?,757373,168.230342,416.073791
?,548171,147.002145,149.987656
?,706326,143.737485,216.23272
?,687963,151.50033,273.375606
?,743545,140.609871,268.877277
?,687636,146.680034,319.502038
?,656981,150.201417,275.905683
?,765303,167.645783,435.98559
?,633826,154.667155,297.484501
?,703436,148.372917,302.508161
?,663317,149.936031,280.0825
?,620488,146.965419,215.148295
?,1422279,146.385241,311.230164
?,716872,158.986915,241.417974
?,784099,149.751528,310.442357
?,721712,142.969889,232.738146
?,783079,149.814234,308.646885
?,689994,160.950315,256.939435
?,787033,158.229393,362.665044
?,710519,143.539192,220.212951
?,839847,166.14184,520.978492
?,661715,148.10094,290.617299
?,678201,151.994845,263.151509
?,830150,146.410935,423.683634
?,1558103,160.977684,465.811653
?,1525618,162.161777,426.601868
?,769470,138.993858,313.679456
?,879702,175.975595,384.822534
?,599922,152.341798,226.732522
?,646107,146.211134,175.2852
?,769830,167.317974,446.794305
?,1375635,147.679549,280.855965
?,653279,150.24816,190.698697
?,850571,179.2185,380.71073
?,699321,144.071075,209.621776
?,1401182,146.966855,297.42993
?,636905,149.262948,272.758315
?,721016,159.270157,299.990411
?,748381,140.3039,277.464913
?,766809,150.887249,275.077424
?,625116,146.775299,217.824322
?,719774,159.347797,297.664883
?,735853,152.634931,229.067941
?,908288,174.704366,427.979725
?,623438,146.864075,216.115592
?,650885,150.354585,188.779739
?,720156,153.387859,212.89491
?,824075,167.290905,480.07556
?,818337,167.726378,464.368125
?,684192,146.885359,314.838046
?,1382553,147.488052,285.411518
?,680457,147.094034,310.544453
?,920050,173.955379,458.018054
?,566862,153.99674,193.651076
?,827323,146.610491,417.276118
?,599515,152.354511,226.632043
?,1545396,161.466513,448.819647
?,619373,151.621297,166.377852
?,742777,152.270808,237.944487
?,780693,158.548538,355.477026
?,811217,147.789579,377.3196
?,687621,143.493531,204.468336
?,820907,167.532041,471.315364
?,819955,167.611406,468.188976
?,696724,144.18957,207.446565
?,745412,169.104356,386.570001
?,822906,166.378083,317.805255
?,611214,155.921939,271.607072
?,1525875,162.154623,426.767353
?,597934,152.417538,225.469677
?,764222,159.378936,337.515326
?,812629,166.932827,301.083426
?,729049,158.488913,252.601747
?,933724,173.10419,490.16233
?,750670,168.689888,401.39538
?,707150,148.156296,307.538433
?,548297,146.996515,150.065689
?,645481,153.576255,232.522206
?,1538119,161.720008,440.76187
?,1357803,148.1509,271.029933
?,1364736,147.970942,274.645653
?,859405,164.416491,377.268714
?,797109,148.825429,341.497997
?,674636,149.719485,279.048042
?,1552967,161.163034,459.716541
?,1366240,147.925509,275.741283
?,702848,148.405405,301.82294
?,756262,168.320053,412.806715
?,708828,159.358813,232.720336
?,667501,145.425054,186.524236
?,702711,148.407814,301.859212
?,814359,156.72806,400.309288
?,796650,157.721243,374.70921
?,929134,173.410601,478.158797
?,828553,134.811747,444.593196
?,844240,165.277995,349.520119
?,857919,178.844903,393.746582
?,781985,169.996739,396.531192
?,1445944,145.599033,333.250287
?,735013,146.504485,347.955373
?,1414535,146.614324,305.545133
?,551714,150.700355,258.702811
?,910421,174.543903,434.679568
?,1367946,151.808456,262.019689
?,634892,146.355924,224.122309
?,654647,148.446032,284.973385
?,647882,153.927774,312.547539
?,683268,144.760169,197.695807
?,697913,144.13734,208.349033
?,784031,138.057933,340.184209
?,838675,179.895967,357.730647
?,641357,154.320741,303.230674
?,934083,173.074486,491.550789
?,652427,145.989483,178.241832
?,846692,165.175966,351.834786
?,713985,147.792383,315.213408
?,745669,169.085941,387.155915
?,794286,157.846979,371.658154
?,657579,148.303789,287.300202
?,858415,178.799208,395.925091
?,837824,166.300913,514.810366
?,713667,159.158564,237.184087
?,1405248,146.838871,300.792929
?,703973,142.764754,217.448502
?,663447,149.931525,280.109008
?,667316,152.494516,254.298027
?,903366,175.07093,412.885451
?,902603,175.126698,410.531393
?,835332,165.740476,336.553392
?,1536786,161.766947,439.332142
?,810995,147.802989,376.962091
?,694198,160.693981,263.900774
?,806866,148.103157,366.646232
?,723457,153.242322,215.657793
?,707846,143.666734,217.587247
?,631671,154.783386,295.186891
?,808245,168.384375,443.844515
?,661591,148.106335,290.552282
?,802582,168.751472,432.744109
?,797457,158.100119,374.449423
?,809746,156.988368,393.574811
?,871080,176.18932,379.322435
?,784198,158.937576,349.284973
?,726729,158.917341,310.074093
?,732576,141.260316,251.773688
?,691026,160.890803,258.488539
?,635873,154.600778,298.11928
?,728293,153.002731,221.010919
?,719298,147.4878,322.212987
?,670545,147.6321,299.661801
?,1536427,161.780246,438.905263
?,695789,143.137009,210.587809
?,708950,159.350416,232.981723
?,1360392,148.077936,272.666035
?,678395,147.221137,307.548005
?,757185,151.467293,258.652742
?,831801,155.622264,433.531877
?,737280,161.224579,294.535511
?,738164,146.28696,354.429035
?,662043,148.074927,291.43264
?,585603,153.058808,212.612227
?,734806,146.521635,347.356083
?,737561,140.971139,259.189953
?,738373,169.584979,370.993581
?,651279,153.278183,238.58173
?,624645,155.191304,286.441525
?,772499,158.983124,345.366121
?,877199,131.711562,527.355896
?,1365737,151.849789,261.372408
?,844090,165.800432,533.972346
?,849134,179.331362,375.88236
?,847143,165.586982,540.966626
?,932023,173.238476,484.442282
?,811097,156.915651,395.334989
?,903862,175.031371,414.592856
?,851406,165.225306,555.696704
?,663087,149.951832,279.654997
?,730313,158.694698,316.354282
?,708362,159.973351,281.837555
?,729742,152.921626,223.095931
?,645594,154.079714,308.49639
?,769464,167.347542,445.731265
?,1527450,162.098058,428.634621
?,1561633,160.827291,471.516672
?,659647,153.228107,328.539033
?,654431,150.202203,191.458416
?,634043,149.397502,270.626541
?,643608,150.692578,181.887437
?,749402,140.23241,279.701918
?,874439,177.695387,440.383412
?,706757,142.635116,219.901552
?,850186,179.250685,379.285309
?,645883,150.590581,183.904165
?,807893,148.019971,369.842555
?,1571256,160.414089,487.321672
?,879348,176.010408,383.01811
?,574405,153.625301,200.991987
?,757570,139.747279,292.452726
?,719628,158.823218,245.898763
?,851510,164.893493,361.590049
?,691217,144.424781,203.33363
?,792724,149.148448,330.353006
?,1375173,147.693373,280.531212
?,672794,147.510195,302.033284
?,822786,166.387462,317.43439
?,828011,155.904914,423.538791
?,570926,153.764072,198.545616
?,671551,145.263033,188.929501
?,728335,141.506703,245.46143
?,729203,141.45548,246.790169
?,620507,145.215773,172.634611
?,781500,159.100163,344.670478
?,664000,147.983062,292.862843
?,804925,168.605991,436.952413
?,686792,143.530199,203.835679
?,1427236,146.218215,315.985164
?,852678,164.832399,363.353768
?,786107,149.62067,314.433466
?,679613,161.466619,243.708546
?,683124,143.694573,200.864406
?,626122,146.73588,218.346305
?,789438,158.108953,365.29622
?,782188,158.465964,357.530756
?,784737,138.012135,341.50082
?,819462,167.647709,466.944005
?,688200,149.154746,286.961958
?,779001,170.199039,390.08909
?,769956,167.308996,447.068161
?,750435,160.62393,308.122082
?,632814,149.460085,269.56101
?,735618,158.367707,326.099043
?,873251,177.779112,436.778932
?,726836,158.90599,310.595577
?,661529,150.040599,277.737235
?,860191,178.685293,400.108502
?,736740,158.166595,260.001443
?,803338,148.354201,358.344781
?,722936,142.900969,234.435228
?,679568,143.854361,197.986407
?,824572,156.109807,417.821305
?,916056,174.254518,445.60568
?,1446692,145.571745,334.078026
?,861224,132.700154,502.217368
?,657027,145.424303,238.009655
?,778444,150.133848,298.051526
?,688566,144.535264,201.534133
?,773687,166.99482,459.167072
?,1530933,161.969213,432.993973
?,849792,179.281013,378.066616
?,701654,143.958556,211.918249
?,765231,139.259509,306.318519
?,689552,151.416776,275.193709
?,802492,157.753489,385.777994
?,851405,179.167719,382.617413
?,1577750,160.128895,498.515053
?,853043,164.80738,364.230523
?,802216,168.78098,431.610059
?,824711,167.250253,481.312614
?,756525,168.303671,413.226188
?,739230,158.157895,331.931837
?,784529,138.024103,341.196498
?,881683,177.187098,461.662475
?,705455,160.112347,278.904742
?,1375519,147.68295,280.778348
?,803175,157.361873,383.827282
?,1375403,147.686352,280.700691
?,646482,153.522204,233.707524
?,650272,145.735545,232.633477
?,791701,157.992616,367.931083
?,1359917,148.090711,272.397673
?,779829,159.181261,342.852805
?,877099,131.716324,527.28404
?,629037,154.935222,292.033989
?,1377757,147.637913,281.605348
?,585845,153.042059,213.040039
?,632450,149.480028,269.176374
?,699880,148.562938,298.580274
?,742954,160.951906,300.815888
?,696204,160.563653,267.618093
?,698814,148.620587,297.371437
?,756714,151.494294,257.933638
?,861420,132.689464,502.433825
?,578075,153.416932,205.525883
?,874760,176.185297,378.476536
?,736224,152.616915,229.450977
?,836961,166.360763,512.627876
?,692068,144.391404,203.853031
?,732854,152.7734,226.242845
?,711666,143.481048,221.475745
?,723735,141.769833,238.808102
?,756647,168.293372,413.611133
?,755255,168.395764,410.237404
?,737598,146.319778,353.629468
?,735892,146.446169,349.612199
?,808806,157.049709,391.672805
?,1450027,145.468198,336.774949
?,1386439,147.383757,287.703874
?,715820,142.19706,228.753927
?,664844,145.543783,184.371194
?,697226,148.693965,296.066092
?,729629,146.836184,339.317765
?,1571799,160.387653,488.459262
?,1376576,147.65376,281.417758
?,1374943,147.700397,280.361561
?,666515,147.851597,295.273956
?,851627,165.204074,556.642863
?,746672,160.74747,306.423941
?,664347,145.562445,184.130003
?,732939,158.336358,256.042198
?,706530,142.646881,219.647293
?,617291,145.347539,170.5424
?,668722,145.374348,187.324499
?,849355,165.019429,357.226984
?,739350,158.149733,332.172269
?,706643,142.640896,219.780366
?,802043,157.417664,382.620575
?,823152,156.195825,415.18275
?,710498,159.304484,233.838643
?,720595,143.031957,231.227289
?,904384,174.996904,415.845162
?,568857,153.869895,196.607797
?,656073,145.470732,237.185992
?,806111,157.197933,387.96023
?,662876,145.623023,183.141091
?,773146,158.952714,345.930727
?,687497,144.584017,200.624145
?,1545841,161.445535,449.690552
?,570386,153.784308,198.34505
?,824685,156.101647,418.093983
?,653732,144.823217,184.830252
?,836790,165.668185,338.50651
?,861030,132.711159,501.978836
?,713363,143.389548,223.615411
?,675256,144.039249,194.798118
?,732683,158.589394,318.562044
?,741665,161.021494,298.976085
?,714208,147.777364,315.632956
?,650383,153.319896,237.861566
?,813745,156.76074,399.477618
?,726107,147.074539,332.588446
?,610031,145.592124,167.940306
?,769215,167.366188,445.107444
?,852184,164.864384,362.29217
?,675000,149.700599,279.402353
?,758706,151.377893,261.119591
?,691473,148.992243,290.127957
?,777304,159.348913,337.610037
?,784967,169.832756,401.035213
?,701061,142.898695,214.954669
?,932621,173.188672,486.67502
?,668484,145.38582,187.099316
?,645609,146.230804,175.010832
?,757072,151.47499,258.40832
?,854363,178.961667,390.414411
?,760867,139.531817,298.738395
?,730545,146.784207,340.662427
?,810541,147.828014,376.351481
?,653304,148.511935,283.914307
?,598395,145.985606,162.325073
?,710245,159.319201,233.43522
?,778841,158.655734,352.696045
?,687994,146.662545,319.775866
?,751045,160.582638,309.427141
?,798845,148.705324,345.395369
?,667191,152.5008,254.183298
?,711755,159.765432,287.52669
?,816732,156.582055,404.390198
?,676779,147.285963,306.845939
?,641680,150.770677,180.667022
?,619117,151.632868,166.185857
?,791746,149.217113,328.101392
?,729524,146.844605,339.033629
?,644374,145.161973,180.382727
?,753657,151.671765,253.136805
?,653158,145.957095,178.791185
?,699997,142.944047,214.217865
?,838774,166.225525,517.71563
?,689176,144.511638,201.862333
?,724880,158.651784,248.893824
?,1556498,161.02814,464.386792
?,1418776,146.492101,308.55934
?,833721,165.848617,332.584122
?,770562,167.258954,448.924461
?,723519,141.783069,238.454108
?,636155,149.297113,272.24175
?,649515,150.420333,187.382927
?,674117,152.205238,258.854209
?,854456,164.730287,366.438811
?,887543,175.716294,392.741079
?,657923,150.176444,276.05676
?,716495,159.009099,240.798807
?,718945,147.506155,321.859289
?,798746,158.011078,377.355239
?,749768,151.897893,247.03557
?,928632,173.446395,476.730266
?,685338,146.816195,316.471458
?,878998,131.625936,528.678387
?,693412,146.382098,325.182095
?,782213,138.175764,336.838536
?,787739,149.50446,318.32292
?,680227,147.107915,310.229105
?,815663,156.647398,402.584445
?,661935,148.083893,291.138407
?,688921,146.61013,320.881175
?,1571145,160.419134,487.122072
?,563029,150.341522,260.375586
?,853403,179.023075,388.228171
?,675852,144.012785,195.259427
?,650896,145.712111,232.906354
?,656784,145.434898,237.856004
?,716248,159.024867,240.344485
?,848076,165.510539,543.957141
?,824612,166.285945,320.605593
?,1563359,160.75671,474.091976
?,691071,143.345986,206.939605
?,679089,147.180104,308.446853
?,676317,147.313657,306.228395
?,585115,153.091313,211.821809
?,709040,142.520603,222.313156
?,928510,173.456006,476.324718
?,627841,146.657557,219.608406
?,806843,157.156798,389.023724
?,668244,145.396867,186.898393
?,654664,145.545576,235.655583
?,649620,144.972104,182.944088
?,726940,153.072226,219.375364
?,765334,139.252911,306.501993
?,1541416,161.607884,444.168343
?,773571,167.005829,458.704565
?,737962,158.225129,330.177057
?,1425897,146.260847,314.836035
?,644625,146.272975,174.325604
?,1559225,160.92734,467.799014
?,754946,139.908451,288.05538
?,690876,151.34195,276.926647
?,764549,167.701031,434.132844
?,719569,143.083913,230.11746
?,707387,148.143874,307.778835
?,838299,166.263189,516.304255
?,685421,151.608273,271.514878
?,727271,170.201498,354.864118
?,720699,143.024211,231.483733
?,818056,156.505835,406.363294
?,808869,167.087172,297.138267
?,773354,138.743093,320.858444
?,846681,165.626174,539.418239
?,653666,145.582628,235.146323
?,617493,155.618196,277.049298
?,854703,164.714396,366.980481
?,790188,158.576761,359.670893
?,717065,142.133796,230.117107
?,718381,158.898695,243.773363
?,795422,158.229958,370.582206
?,1394177,147.173757,292.461148
